id,orig_street,orig_suburb,orig_state,orig_postcode,orig_country,dest_street,dest_suburb,dest_state,dest_postcode,dest_country,mode,transit_mode,transit_routing_preference,avoid,year,month,day,hour,minute,time_zone,traffic_model,orig_output,dest_output,duration (minutes),distance (km),average_speed (km/hr)
706,,SOUTH BRISBANE BC,QLD,4101,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"140-142 Montague Rd, South Brisbane QLD 4101, Australia","Brisbane City QLD 4000, Australia",16.85,2.76,9.827893175074182
707,,SPRING HILL,QLD,4000,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Spring Hill QLD 4000, Australia","Brisbane City QLD 4000, Australia",15.85,1.781,6.741955835962145
708,,SPRING HILL,QLD,4004,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"4/448 Boundary St, Spring Hill QLD 4004, Australia","Brisbane City QLD 4000, Australia",18.05,2.521,8.38005540166205
709,,SPRING MOUNTAIN,QLD,4124,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Spring Mountain QLD 4124, Australia","Brisbane City QLD 4000, Australia",80.03333333333333,39.415,29.54893794252395
710,,SPRINGWOOD,QLD,4127,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Springwood QLD 4127, Australia","Brisbane City QLD 4000, Australia",49.0,23.554,28.84163265306122
711,,ST LUCIA,QLD,4067,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"St Lucia QLD 4067, Australia","Brisbane City QLD 4000, Australia",42.3,6.839,9.700709219858156
712,,ST LUCIA SOUTH,QLD,4067,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"St Lucia QLD 4067, Australia","Brisbane City QLD 4000, Australia",42.3,6.883,9.763120567375887
713,,STAFFORD,QLD,4053,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Stafford QLD 4053, Australia","Brisbane City QLD 4000, Australia",28.866666666666667,8.584,17.84203233256351
714,,STAFFORD HEIGHTS,QLD,4053,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Stafford Heights QLD 4053, Australia","Brisbane City QLD 4000, Australia",33.666666666666664,10.881,19.391881188118813
id,orig_street,orig_suburb,orig_state,orig_postcode,orig_country,dest_street,dest_suburb,dest_state,dest_postcode,dest_country,mode,transit_mode,transit_routing_preference,avoid,year,month,day,hour,minute,time_zone,traffic_model,orig_output,dest_output,duration (minutes),distance (km),average_speed (km/hr)
716,,STAPYLTON,QLD,4207,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Stapylton QLD 4207, Australia","Brisbane City QLD 4000, Australia",91.15,47.565,31.309928688974214
717,,STONES CORNER,QLD,4120,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"307 Logan Rd, Greenslopes QLD 4120, Australia","Brisbane City QLD 4000, Australia",20.65,6.48,18.828087167070223
718,,STONY CREEK,QLD,4514,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Stony Creek QLD 4514, Australia","Brisbane City QLD 4000, Australia",108.43333333333334,84.282,46.6362127267138
719,,STRATHPINE,QLD,4500,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Strathpine QLD 4500, Australia","Brisbane City QLD 4000, Australia",46.56666666666667,24.974,32.17838224767358
720,,STRETTON,QLD,4116,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Stretton QLD 4116, Australia","Brisbane City QLD 4000, Australia",58.88333333333333,23.843,24.295159920747242
721,,SUMNER,QLD,4074,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Sumner QLD 4074, Australia","Brisbane City QLD 4000, Australia",73.75,19.007,15.463322033898306
722,,SUMNER PARK,QLD,4074,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"33 Spine St, Sumner QLD 4074, Australia","Brisbane City QLD 4000, Australia",69.9,18.694,16.04635193133047
723,,SUMNER PARK BC,QLD,4074,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"76 Neon St, Sumner QLD 4074, Australia","Brisbane City QLD 4000, Australia",69.38333333333334,18.678,16.152005765073266
724,,SUNNYBANK,QLD,4109,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Sunnybank QLD 4109, Australia","Brisbane City QLD 4000, Australia",43.15,15.838,22.02271147161066
725,,SUNNYBANK HILLS,QLD,4109,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Sunnybank Hills QLD 4109, Australia","Brisbane City QLD 4000, Australia",49.31666666666667,18.512,22.52220344711051
726,,SUNNYBANK SOUTH,QLD,4109,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Pinelands Shopping Centre, 27/2 Pinelands Rd, Sunnybank South QLD 4109, Australia","Brisbane City QLD 4000, Australia",35.1,16.131,27.574358974358972
727,,TAIGUM,QLD,4018,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Taigum QLD 4018, Australia","Brisbane City QLD 4000, Australia",58.46666666666667,20.01,20.53477765108324
728,,TANAH MERAH,QLD,4128,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Tanah Merah QLD 4128, Australia","Brisbane City QLD 4000, Australia",77.53333333333333,34.373,26.599914015477214
id,orig_street,orig_suburb,orig_state,orig_postcode,orig_country,dest_street,dest_suburb,dest_state,dest_postcode,dest_country,mode,transit_mode,transit_routing_preference,avoid,year,month,day,hour,minute,time_zone,traffic_model,orig_output,dest_output,duration (minutes),distance (km),average_speed (km/hr)
730,,TARINGA,QLD,4068,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Taringa QLD 4068, Australia","Brisbane City QLD 4000, Australia",22.533333333333335,6.838,18.207692307692305
731,,TARRAGINDI,QLD,4121,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Tarragindi QLD 4121, Australia","Brisbane City QLD 4000, Australia",33.65,9.868,17.595245170876673
732,,TENERIFFE,QLD,4005,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Teneriffe QLD 4005, Australia","Brisbane City QLD 4000, Australia",25.6,4.723,11.069531249999999
733,,TENNYSON,QLD,4105,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Tennyson QLD 4105, Australia","Brisbane City QLD 4000, Australia",53.8,17.011,18.971375464684016
734,,THE GAP,QLD,4061,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"The Gap QLD 4061, Australia","Brisbane City QLD 4000, Australia",30.2,9.003,17.88675496688742
735,,THORNESIDE,QLD,4158,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Thorneside QLD 4158, Australia","Brisbane City QLD 4000, Australia",67.9,29.395,25.974963181148745
736,,THORNLANDS,QLD,4164,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Thornlands QLD 4164, Australia","Brisbane City QLD 4000, Australia",91.96666666666667,36.333,23.704023196810436
737,,TINGALPA,QLD,4173,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Tingalpa QLD 4173, Australia","Brisbane City QLD 4000, Australia",59.233333333333334,15.529,15.729994372537986
738,,TINGALPA BC,QLD,4173,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"1534 Wynnum Rd, Tingalpa QLD 4173, Australia","Brisbane City QLD 4000, Australia",50.016666666666666,14.789,17.740886371209598
739,,TOOMBUL,QLD,4012,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"1015 Sandgate Rd, Nundah QLD 4012, Australia","Brisbane City QLD 4000, Australia",28.4,8.933,18.872535211267607
740,,TOORBUL,QLD,4510,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Toorbul QLD 4510, Australia","Brisbane City QLD 4000, Australia",132.98333333333332,81.484,36.76430630404813
741,,TOOWONG,QLD,4066,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Toowong QLD 4066, Australia","Brisbane City QLD 4000, Australia",40.4,6.134,9.10990099009901
742,,TOOWONG DC,QLD,4066,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Toowong DC, 58 Ebor St, Toowong QLD 4066, Australia","Brisbane City QLD 4000, Australia",30.166666666666668,4.824,9.594696132596685
743,,UNDERWOOD,QLD,4119,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Underwood QLD 4119, Australia","Brisbane City QLD 4000, Australia",50.25,24.301,29.016119402985073
744,,UNIVERSITY OF QUEENSLAND,QLD,4072,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"St Lucia QLD 4072, Australia","Brisbane City QLD 4000, Australia",36.1,6.551,10.88808864265928
id,orig_street,orig_suburb,orig_state,orig_postcode,orig_country,dest_street,dest_suburb,dest_state,dest_postcode,dest_country,mode,transit_mode,transit_routing_preference,avoid,year,month,day,hour,minute,time_zone,traffic_model,orig_output,dest_output,duration (minutes),distance (km),average_speed (km/hr)
746,,UPPER CABOOLTURE,QLD,4510,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Upper Caboolture QLD 4510, Australia","Brisbane City QLD 4000, Australia",123.0,55.927,27.28146341463415
id,orig_street,orig_suburb,orig_state,orig_postcode,orig_country,dest_street,dest_suburb,dest_state,dest_postcode,dest_country,mode,transit_mode,transit_routing_preference,avoid,year,month,day,hour,minute,time_zone,traffic_model,orig_output,dest_output,duration (minutes),distance (km),average_speed (km/hr)
748,,UPPER MT GRAVATT,QLD,4122,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Upper Mount Gravatt QLD 4122, Australia","Brisbane City QLD 4000, Australia",36.483333333333334,15.055,24.759250799451802
749,,VICTORIA POINT,QLD,4165,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Victoria Point QLD 4165, Australia","Brisbane City QLD 4000, Australia",96.21666666666667,40.559,25.2922917027542
750,,VICTORIA POINT WEST,QLD,4165,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Luxe Haven, Victoria Point Shopping Centre, 54/2-34 Bunker Road, Victoria Point West QLD 4165, Australia","Brisbane City QLD 4000, Australia",59.93333333333333,38.908,38.951279199110125
id,orig_street,orig_suburb,orig_state,orig_postcode,orig_country,dest_street,dest_suburb,dest_state,dest_postcode,dest_country,mode,transit_mode,transit_routing_preference,avoid,year,month,day,hour,minute,time_zone,traffic_model,orig_output,dest_output,duration (minutes),distance (km),average_speed (km/hr)
752,,VIRGINIA,QLD,4014,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Virginia QLD 4014, Australia","Brisbane City QLD 4000, Australia",39.11666666666667,13.121,20.125948018747337
753,,VIRGINIA BC,QLD,4014,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Virginia Business Hub, 35 Robinson Rd E, Virginia QLD 4014, Australia","Brisbane City QLD 4000, Australia",39.56666666666667,13.946,21.148104465037907
754,,WACOL,QLD,4076,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wacol QLD 4076, Australia","Brisbane City QLD 4000, Australia",67.25,23.307,20.79434944237918
755,,WAKERLEY,QLD,4154,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wakerley QLD 4154, Australia","Brisbane City QLD 4000, Australia",68.7,18.225,15.91703056768559
756,,WAMURAN,QLD,4512,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wamuran QLD 4512, Australia","Brisbane City QLD 4000, Australia",92.05,62.892,40.9942422596415
757,,WARNER,QLD,4500,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Warner QLD 4500, Australia","Brisbane City QLD 4000, Australia",731.3166666666667,36.674,3.0088744046126847
758,,WATERFORD,QLD,4133,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Waterford QLD 4133, Australia","Brisbane City QLD 4000, Australia",111.88333333333334,38.194,20.482407269477132
759,,WATERFORD WEST,QLD,4133,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Waterford West QLD 4133, Australia","Brisbane City QLD 4000, Australia",72.7,36.143,29.829160935350757
760,,WAVELL HEIGHTS,QLD,4012,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wavell Heights QLD 4012, Australia","Brisbane City QLD 4000, Australia",45.15,11.893,15.8046511627907
761,,WAVELL HEIGHTS NORTH,QLD,4012,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wavell Heights QLD 4012, Australia","Brisbane City QLD 4000, Australia",45.15,11.893,15.8046511627907
762,,WELLERS HILL,QLD,4121,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Holland Park QLD 4121, Australia","Brisbane City QLD 4000, Australia",34.916666666666664,9.761,16.773078758949882
763,,WELLINGTON POINT,QLD,4160,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wellington Point QLD 4160, Australia","Brisbane City QLD 4000, Australia",76.1,34.616,27.29250985545335
764,,WEST END,QLD,4101,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"West End QLD 4101, Australia","Brisbane City QLD 4000, Australia",13.666666666666666,2.092,9.18439024390244
765,,WESTLAKE,QLD,4074,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Westlake QLD 4074, Australia","Brisbane City QLD 4000, Australia",60.983333333333334,19.548,19.23279584585952
id,orig_street,orig_suburb,orig_state,orig_postcode,orig_country,dest_street,dest_suburb,dest_state,dest_postcode,dest_country,mode,transit_mode,transit_routing_preference,avoid,year,month,day,hour,minute,time_zone,traffic_model,orig_output,dest_output,duration (minutes),distance (km),average_speed (km/hr)
767,,WILLAWONG,QLD,4110,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Willawong QLD 4110, Australia","Brisbane City QLD 4000, Australia",71.1,21.732,18.339240506329116
768,,WILSTON,QLD,4051,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wilston QLD 4051, Australia","Brisbane City QLD 4000, Australia",21.116666666666667,6.365,18.085240726124706
769,,WINDAROO,QLD,4207,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Windaroo QLD 4207, Australia","Brisbane City QLD 4000, Australia",93.06666666666666,47.02,30.313753581661892
770,,WINDSOR,QLD,4030,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Windsor QLD 4030, Australia","Brisbane City QLD 4000, Australia",25.916666666666668,6.537,15.133890675241156
771,,WISHART,QLD,4122,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wishart QLD 4122, Australia","Brisbane City QLD 4000, Australia",50.916666666666664,17.716,20.87646481178396
772,,WOODFORD,QLD,4514,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Woodford QLD 4514, Australia","Brisbane City QLD 4000, Australia",90.43333333333334,75.557,50.12996682639145
773,,WOODRIDGE,QLD,4114,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Woodridge QLD 4114, Australia","Brisbane City QLD 4000, Australia",57.733333333333334,26.74,27.78983833718245
774,,WOODY POINT,QLD,4019,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Woody Point QLD 4019, Australia","Brisbane City QLD 4000, Australia",76.75,31.699,24.780977198697073
775,,WOOLLOONGABBA,QLD,4102,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Woolloongabba QLD 4102, Australia","Brisbane City QLD 4000, Australia",10.866666666666667,3.192,17.624539877300613
id,orig_street,orig_suburb,orig_state,orig_postcode,orig_country,dest_street,dest_suburb,dest_state,dest_postcode,dest_country,mode,transit_mode,transit_routing_preference,avoid,year,month,day,hour,minute,time_zone,traffic_model,orig_output,dest_output,duration (minutes),distance (km),average_speed (km/hr)
777,,WOOLOOWIN,QLD,4030,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wooloowin QLD 4030, Australia","Brisbane City QLD 4000, Australia",27.1,7.67,16.981549815498152
id,orig_street,orig_suburb,orig_state,orig_postcode,orig_country,dest_street,dest_suburb,dest_state,dest_postcode,dest_country,mode,transit_mode,transit_routing_preference,avoid,year,month,day,hour,minute,time_zone,traffic_model,orig_output,dest_output,duration (minutes),distance (km),average_speed (km/hr)
779,,WOORIM,QLD,4507,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Woorim QLD 4507, Australia","Brisbane City QLD 4000, Australia",116.43333333333334,80.52,41.493272258803316
780,,WYNNUM,QLD,4178,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wynnum QLD 4178, Australia","Brisbane City QLD 4000, Australia",52.65,23.486,26.764672364672368
781,,WYNNUM NORTH,QLD,4178,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wynnum N Rd, Wynnum QLD 4178, Australia","Brisbane City QLD 4000, Australia",52.483333333333334,22.151,25.32346776754525
782,,WYNNUM WEST,QLD,4178,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Wynnum West QLD 4178, Australia","Brisbane City QLD 4000, Australia",60.083333333333336,21.434,21.404271844660194
id,orig_street,orig_suburb,orig_state,orig_postcode,orig_country,dest_street,dest_suburb,dest_state,dest_postcode,dest_country,mode,transit_mode,transit_routing_preference,avoid,year,month,day,hour,minute,time_zone,traffic_model,orig_output,dest_output,duration (minutes),distance (km),average_speed (km/hr)
784,,YATALA,QLD,4207,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Yatala QLD 4207, Australia","Brisbane City QLD 4000, Australia",96.78333333333333,47.32,29.335629412777685
785,,YEERONGPILLY,QLD,4105,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Yeerongpilly QLD 4105, Australia","Brisbane City QLD 4000, Australia",35.15,10.543,17.996586059743954
786,,YERONGA,QLD,4104,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Yeronga QLD 4104, Australia","Brisbane City QLD 4000, Australia",34.45,10.31,17.956458635703918
id,orig_street,orig_suburb,orig_state,orig_postcode,orig_country,dest_street,dest_suburb,dest_state,dest_postcode,dest_country,mode,transit_mode,transit_routing_preference,avoid,year,month,day,hour,minute,time_zone,traffic_model,orig_output,dest_output,duration (minutes),distance (km),average_speed (km/hr)
788,,ZILLMERE,QLD,4034,Australia,,Brisbane CBD,QLD,4000,Australia,transit,,,,2017,2,22,7,0,0,best_guess,"Zillmere QLD 4034, Australia","Brisbane City QLD 4000, Australia",44.4,15.386,20.79189189189189
